,Unnamed: 0,post_id,time,text,reaction_count,label
185,187,631196829044624,2023-05-05 14:19:05,"Today is National Awareness Day for Missing and Murdered Indigenous Women and Girls, when we wear red to raise awareness of this crisis and call for justice for their stolen sisters. American Indian and Alaska Natives are disproportionately affected by gun violence: They're 1.4 times more likely than their white peers to die by guns.",286,1
186,188,631141729050134,2023-05-05 12:25:36,"VICTORY IN MONTANA! After pushback from our volunteers, the Montana State Legislature failed to pass a gun lobby priority bill to try and amend Montana’s constitution to make it as easy as possible to carry a gun without any restrictions.⁠ ⁠ This was just the latest display of gun-lobby backed lawmakers' complete disregard for public safety. We are so proud of our Montana volunteers for helping defeat this dangerous legislation! Moms Demand Action - MT May 5 at 9:00 AM · WE DID IT – thanks to the tireless efforts of Montana Moms Demand Action volunteers and help from supporters like you, the Montana State Legislature failed to pass a gun lobby priority bill! Montana volunteers work year-round to end gun violence in our communities. Get involved today by texting READY to 644-33!",1300,1
187,190,630269085804065,2023-05-05 09:02:19,"SAVE THE DATE! Wear Orange for National Gun Violence Awareness Day is Friday, June 2! Help spread awareness about our nation’s gun violence crisis and show your support for survivors by wearing orange and sharing your pic online with the #WearOrange hashtag! Then, attend a Wear Orange event in your area that weekend, June 2-4, 2023. Watch this page for more info!",220,1
188,191,630593332438307,2023-05-04 18:12:57,"VICTORY IN HAWAI'I! After passionate advocacy by our volunteers, the Hawai'i Legislature passed bills to hold the gun industry accountable, keep guns out of sensitive places & strengthen their concealed carry law following the Supreme Court’s reckless Bruen decision. We are so proud of our Hawai’i volunteers who have been on the forefront of advocating for the passage of these bills, testifying and sending hundreds of messages to lawmakers. They now head to Governor Josh Green’s desk for signing! Moms Demand Action - HI May 4 at 5:41 PM · WE DID IT – thanks to the tireless efforts of Hawai'i Moms Demand Action volunteers and help from supporters like you, the Hawai'i Legislature passed a bill that will keep guns out of sensitive places! Hawai'i volunteers work year-round to end gun violence in our communities. Get involved today by texting READY to 644-33!",1300,1
189,192,630069285824045,2023-05-04 09:00:05,"WATCH: This week, Angela Ferrell-Zabala spoke with The ReidOut with Joy Reid about stepping into her new role as our first-ever executive director! As a lifelong organizer who has been doing this work with us for years, Angela is the perfect person to lead Moms Demand Action into its second decade!",143,1
190,193,629933809170926,2023-05-03 19:04:51,"At least one woman was shot and killed and four others were wounded inside the waiting room of an Atlanta medical facility today. Police are actively searching for the suspect. We have the right to feel safe going to work, in our daily routines, and in our communities. We won’t stop fighting until this preventable crisis is eradicated. NYTIMES.COM One Dead and 4 Injured in Shooting at Atlanta Medical Building, Police Say",113,1
191,194,629809575850016,2023-05-03 13:58:03,"On Saturday, May 13, we’ll be demanding Congress give mothers across this country what they really want for Mother’s Day: an assault weapons ban. Save the date.",1500,1
192,195,629648425866131,2023-05-03 09:13:53,"We know gun safety laws work, which is why it’s critical to elect lawmakers who are committed to enacting sensible gun safety legislation. Bottom line: ELECTIONS MATTER. SALON.COM Conservative America has far more gun deaths than liberal America, study finds",216,1
193,196,629156282582012,2023-05-02 19:00:02,"This AAPI Heritage Month, we’re spotlighting members of the AAPI community who work tirelessly to make our communities safer from gun violence. As managing director of volunteer leadership and engagement for Everytown for Gun Safety, Ken Gonzales works on the ground with our volunteers to help maximize our advocacy efforts and ensure our gun safety message is being heard loud and clear by lawmakers. We are so grateful to Ken for his passion, drive, and determination and look forward to logging many more wins for gun safety under his leadership!",213,1
194,197,628967042600936,2023-05-02 10:17:56,"Get ready for this year's Wear Orange Weekend—June 2-4—with brand-new items in our collection, including this special edition t-shirt from Rolling Stone to honor survivors of gun violence! Shop here: bit.ly/WO23Merch_FB",496,1
195,198,628537785977195,2023-05-01 19:51:51,"As we begin Jewish American Heritage Month, we honor our Jewish volunteers and supporters who bring their passion for social change to the gun violence prevention movement. We stand with the Jewish community and condemn all forms of antisemitism while we fight to disarm hate.",530,1
196,199,628447762652864,2023-05-01 15:39:25,"Sonia Argentina Guzman, 25, was the first victim shot and killed in the Cleveland, Texas mass shooting this weekend. She went to the front door to talk the shooter down and protect her family. She was dedicated to her loved ones, sending support to her relatives in Honduras.⁠ ⁠ Daniel Enrique Laso was Sonia’s son. He was a “sweet,” active child who loved to play soccer and ride bikes with other kids in the neighborhood. Daniel dreamed of becoming a police officer when he grew up. He was only eight years old.⁠ ⁠ Julisa Molina Rivera, 31, was enjoying an evening with her extended family when the shooting began. She died shielding Sonia’s two younger children from the bullets. The 2-year-old… More",1100,1
197,200,627006459463661,2023-04-30 19:00:01,A new nationwide survey of registered voters by Fox News confirmed that the vast majority of Americans support strengthening gun safety laws: 87% support requiring criminal background checks on all gun buyers; 80% support Red Flag laws; 61% support banning assault rifles and semi-automatic weapons. FOXNEWS.COM Fox News Poll: Voters favor gun limits over arming citizens to reduce gun violence,412,1
198,201,627014679462839,2023-04-30 09:00:05,"“It’s time for federal action on assault weapons. Why? Because an AR-15 shouldn’t be more sacred than the life of a 15-year-old. These weapons were designed to be used by highly trained soldiers in battle, not marketed to lonely, angry men to carry out violent revenge fantasies.” - Shannon Watts, founder, Moms Demand Action KATIECOURIC.COM Moms Aren’t Waiting — We’re Taking Action on Assault Weapons In States Across the Country",1100,1
199,202,627003359463971,2023-04-29 19:00:00,"To say Eunice Benavidez and her family have been devastated by gun violence is an understatement. Due to this senseless crisis, Eunice grew up without her father and had her brother taken at a young age. Read & share Eunice’s Moments That Survive story: momentsthatsurvive.org/tribute/eunice-benavidez",378,1
